# OpenSignals Text File Format. Version 1
# {"20:18:05:28:62:95": {"position": 0, "device": "bitalino_rev", "device name": "20:18:05:28:62:95", "device connection": "BTH20:18:05:28:62:95", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-11-22", "time": "15:34:51.746", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
6	0	0	0	0	494	
7	0	0	0	0	494	
8	0	0	0	0	505	
9	0	0	0	0	499	
10	0	0	0	0	492	
11	0	0	0	0	508	
12	0	0	0	0	516	
13	0	0	0	0	508	
14	0	0	0	0	513	
15	0	0	0	0	517	
0	0	0	0	0	521	
1	0	0	0	0	524	
2	0	0	0	0	508	
3	0	0	0	0	505	
4	0	0	0	0	504	
5	0	0	0	0	508	
6	0	0	0	0	507	
7	0	0	0	0	509	
8	0	0	0	0	507	
9	0	0	0	0	502	
10	0	0	0	0	500	
11	0	0	0	0	510	
12	0	0	0	0	506	
13	0	0	0	0	495	
14	0	0	0	0	507	
15	0	0	0	0	521	
0	0	0	0	0	517	
1	0	0	0	0	513	
2	0	0	0	0	505	
3	0	0	0	0	518	
4	0	0	0	0	524	
5	0	0	0	0	509	
6	0	0	0	0	507	
7	0	0	0	0	504	
8	0	0	0	0	503	
9	0	0	0	0	497	
10	0	0	0	0	517	
11	0	0	0	0	522	
12	0	0	0	0	507	
13	0	0	0	0	496	
14	0	0	0	0	503	
15	0	0	0	0	514	
0	0	0	0	0	508	
1	0	0	0	0	506	
2	0	0	0	0	510	
3	0	0	0	0	507	
4	0	0	0	0	499	
5	0	0	0	0	515	
6	0	0	0	0	512	
7	0	0	0	0	504	
8	0	0	0	0	506	
9	0	0	0	0	504	
10	0	0	0	0	505	
11	0	0	0	0	520	
12	0	0	0	0	520	
13	0	0	0	0	515	
14	0	0	0	0	517	
15	0	0	0	0	518	
0	0	0	0	0	514	
1	0	0	0	0	492	
2	0	0	0	0	488	
3	0	0	0	0	512	
4	0	0	0	0	524	
5	0	0	0	0	517	
6	0	0	0	0	497	
7	0	0	0	0	498	
8	0	0	0	0	509	
9	0	0	0	0	511	
10	0	0	0	0	503	
11	0	0	0	0	504	
12	0	0	0	0	514	
13	0	0	0	0	507	
14	0	0	0	0	506	
15	0	0	0	0	508	
0	0	0	0	0	511	
1	0	0	0	0	509	
2	0	0	0	0	525	
3	0	0	0	0	527	
4	0	0	0	0	518	
5	0	0	0	0	499	
6	0	0	0	0	496	
7	0	0	0	0	492	
8	0	0	0	0	493	
9	0	0	0	0	500	
10	0	0	0	0	505	
11	0	0	0	0	506	
12	0	0	0	0	515	
13	0	0	0	0	523	
14	0	0	0	0	521	
15	0	0	0	0	516	
0	0	0	0	0	504	
1	0	0	0	0	506	
2	0	0	0	0	508	
3	0	0	0	0	510	
4	0	0	0	0	509	
5	0	0	0	0	510	
6	0	0	0	0	515	
7	0	0	0	0	511	
8	0	0	0	0	507	
9	0	0	0	0	513	
10	0	0	0	0	506	
11	0	0	0	0	499	
12	0	0	0	0	501	
13	0	0	0	0	497	
14	0	0	0	0	502	
15	0	0	0	0	511	
0	0	0	0	0	512	
1	0	0	0	0	508	
2	0	0	0	0	504	
3	0	0	0	0	500	
4	0	0	0	0	507	
5	0	0	0	0	525	
6	0	0	0	0	528	
7	0	0	0	0	519	
8	0	0	0	0	516	
9	0	0	0	0	515	
10	0	0	0	0	500	
11	0	0	0	0	500	
12	0	0	0	0	501	
13	0	0	0	0	512	
14	0	0	0	0	522	
15	0	0	0	0	509	
0	0	0	0	0	503	
1	0	0	0	0	495	
2	0	0	0	0	501	
3	0	0	0	0	507	
4	0	0	0	0	515	
5	0	0	0	0	519	
6	0	0	0	0	504	
7	0	0	0	0	500	
8	0	0	0	0	506	
9	0	0	0	0	505	
10	0	0	0	0	506	
11	0	0	0	0	502	
12	0	0	0	0	515	
13	0	0	0	0	516	
14	0	0	0	0	513	
15	0	0	0	0	516	
0	0	0	0	0	512	
1	0	0	0	0	504	
2	0	0	0	0	514	
3	0	0	0	0	511	
4	0	0	0	0	499	
5	0	0	0	0	507	
6	0	0	0	0	510	
7	0	0	0	0	503	
8	0	0	0	0	502	
9	0	0	0	0	508	
10	0	0	0	0	509	
11	0	0	0	0	519	
12	0	0	0	0	519	
13	0	0	0	0	506	
14	0	0	0	0	507	
15	0	0	0	0	503	
0	0	0	0	0	508	
1	0	0	0	0	515	
2	0	0	0	0	513	
3	0	0	0	0	521	
4	0	0	0	0	508	
5	0	0	0	0	492	
6	0	0	0	0	509	
7	0	0	0	0	516	
8	0	0	0	0	513	
9	0	0	0	0	510	
10	0	0	0	0	510	
11	0	0	0	0	498	
12	0	0	0	0	496	
13	0	0	0	0	501	
14	0	0	0	0	515	
15	0	0	0	0	524	
0	0	0	0	0	506	
1	0	0	0	0	502	
2	0	0	0	0	500	
3	0	0	0	0	507	
4	0	0	0	0	523	
5	0	0	0	0	523	
6	0	0	0	0	506	
7	0	0	0	0	504	
8	0	0	0	0	504	
9	0	0	0	0	504	
10	0	0	0	0	494	
11	0	0	0	0	500	
12	0	0	0	0	523	
13	0	0	0	0	511	
14	0	0	0	0	513	
15	0	0	0	0	514	
0	0	0	0	0	511	
1	0	0	0	0	508	
2	0	0	0	0	507	
3	0	0	0	0	512	
4	0	0	0	0	511	
5	0	0	0	0	512	
6	0	0	0	0	511	
7	0	0	0	0	522	
8	0	0	0	0	501	
9	0	0	0	0	500	
10	0	0	0	0	505	
11	0	0	0	0	505	
12	0	0	0	0	504	
13	0	0	0	0	512	
14	0	0	0	0	525	
15	0	0	0	0	515	
0	0	0	0	0	502	
1	0	0	0	0	514	
2	0	0	0	0	508	
3	0	0	0	0	509	
4	0	0	0	0	509	
5	0	0	0	0	504	
6	0	0	0	0	494	
7	0	0	0	0	504	
8	0	0	0	0	510	
9	0	0	0	0	515	
10	0	0	0	0	514	
11	0	0	0	0	508	
12	0	0	0	0	521	
13	0	0	0	0	516	
14	0	0	0	0	512	
15	0	0	0	0	499	
0	0	0	0	0	507	
1	0	0	0	0	510	
2	0	0	0	0	508	
3	0	0	0	0	503	
4	0	0	0	0	496	
5	0	0	0	0	494	
6	0	0	0	0	502	
7	0	0	0	0	514	
8	0	0	0	0	523	
9	0	0	0	0	509	
10	0	0	0	0	504	
11	0	0	0	0	511	
12	0	0	0	0	517	
13	0	0	0	0	523	
14	0	0	0	0	518	
15	0	0	0	0	509	
0	0	0	0	0	508	
1	0	0	0	0	502	
2	0	0	0	0	495	
3	0	0	0	0	503	
4	0	0	0	0	510	
5	0	0	0	0	516	
6	0	0	0	0	512	
7	0	0	0	0	505	
8	0	0	0	0	502	
9	0	0	0	0	507	
10	0	0	0	0	513	
11	0	0	0	0	501	
12	0	0	0	0	496	
13	0	0	0	0	505	
14	0	0	0	0	515	
15	0	0	0	0	515	
0	0	0	0	0	516	
1	0	0	0	0	502	
2	0	0	0	0	502	
3	0	0	0	0	518	
4	0	0	0	0	523	
5	0	0	0	0	531	
6	0	0	0	0	514	
7	0	0	0	0	497	
8	0	0	0	0	513	
9	0	0	0	0	506	
10	0	0	0	0	504	
11	0	0	0	0	509	
12	0	0	0	0	496	
13	0	0	0	0	499	
14	0	0	0	0	505	
15	0	0	0	0	507	
0	0	0	0	0	508	
1	0	0	0	0	510	
2	0	0	0	0	502	
3	0	0	0	0	503	
4	0	0	0	0	504	
5	0	0	0	0	520	
6	0	0	0	0	524	
7	0	0	0	0	512	
8	0	0	0	0	511	
9	0	0	0	0	506	
10	0	0	0	0	523	
11	0	0	0	0	513	
12	0	0	0	0	504	
13	0	0	0	0	507	
14	0	0	0	0	508	
15	0	0	0	0	505	
0	0	0	0	0	504	
1	0	0	0	0	499	
2	0	0	0	0	504	
3	0	0	0	0	525	
4	0	0	0	0	523	
5	0	0	0	0	522	
6	0	0	0	0	510	
7	0	0	0	0	513	
8	0	0	0	0	498	
9	0	0	0	0	500	
10	0	0	0	0	501	
11	0	0	0	0	503	
12	0	0	0	0	512	
13	0	0	0	0	516	
14	0	0	0	0	504	
15	0	0	0	0	503	
0	0	0	0	0	509	
1	0	0	0	0	508	
2	0	0	0	0	508	
3	0	0	0	0	512	
4	0	0	0	0	504	
5	0	0	0	0	509	
6	0	0	0	0	515	
7	0	0	0	0	518	
8	0	0	0	0	496	
9	0	0	0	0	494	
10	0	0	0	0	499	
11	0	0	0	0	512	
12	0	0	0	0	528	
13	0	0	0	0	527	
14	0	0	0	0	516	
15	0	0	0	0	506	
0	0	0	0	0	508	
1	0	0	0	0	502	
2	0	0	0	0	500	
3	0	0	0	0	502	
4	0	0	0	0	512	
5	0	0	0	0	519	
6	0	0	0	0	515	
7	0	0	0	0	507	
8	0	0	0	0	497	
9	0	0	0	0	500	
10	0	0	0	0	499	
11	0	0	0	0	505	
12	0	0	0	0	502	
13	0	0	0	0	509	
14	0	0	0	0	523	
15	0	0	0	0	520	
0	0	0	0	0	512	
1	0	0	0	0	504	
2	0	0	0	0	508	
3	0	0	0	0	507	
4	0	0	0	0	510	
5	0	0	0	0	515	
6	0	0	0	0	513	
7	0	0	0	0	503	
8	0	0	0	0	502	
9	0	0	0	0	506	
10	0	0	0	0	499	
11	0	0	0	0	499	
12	0	0	0	0	507	
13	0	0	0	0	515	
14	0	0	0	0	511	
15	0	0	0	0	509	
0	0	0	0	0	511	
1	0	0	0	0	512	
2	0	0	0	0	508	
3	0	0	0	0	520	
4	0	0	0	0	523	
5	0	0	0	0	511	
6	0	0	0	0	496	
7	0	0	0	0	505	
8	0	0	0	0	509	
9	0	0	0	0	510	
10	0	0	0	0	513	
11	0	0	0	0	507	
12	0	0	0	0	498	
13	0	0	0	0	504	
14	0	0	0	0	511	
15	0	0	0	0	513	
0	0	0	0	0	507	
1	0	0	0	0	505	
2	0	0	0	0	500	
3	0	0	0	0	505	
4	0	0	0	0	511	
5	0	0	0	0	502	
6	0	0	0	0	501	
7	0	0	0	0	513	
8	0	0	0	0	514	
9	0	0	0	0	524	
10	0	0	0	0	517	
11	0	0	0	0	510	
12	0	0	0	0	512	
13	0	0	0	0	520	
14	0	0	0	0	522	
15	0	0	0	0	499	
0	0	0	0	0	502	
1	0	0	0	0	502	
2	0	0	0	0	497	
3	0	0	0	0	504	
4	0	0	0	0	506	
5	0	0	0	0	514	
6	0	0	0	0	512	
7	0	0	0	0	507	
8	0	0	0	0	502	
9	0	0	0	0	507	
10	0	0	0	0	508	
11	0	0	0	0	519	
12	0	0	0	0	513	
13	0	0	0	0	508	
14	0	0	0	0	508	
15	0	0	0	0	505	
0	0	0	0	0	504	
1	0	0	0	0	512	
2	0	0	0	0	505	
3	0	0	0	0	508	
4	0	0	0	0	503	
5	0	0	0	0	504	
6	0	0	0	0	509	
7	0	0	0	0	511	
8	0	0	0	0	522	
9	0	0	0	0	517	
10	0	0	0	0	510	
11	0	0	0	0	508	
12	0	0	0	0	512	
13	0	0	0	0	512	
14	0	0	0	0	506	
15	0	0	0	0	502	
0	0	0	0	0	503	
1	0	0	0	0	511	
2	0	0	0	0	515	
3	0	0	0	0	511	
4	0	0	0	0	507	
5	0	0	0	0	509	
6	0	0	0	0	503	
7	0	0	0	0	504	
8	0	0	0	0	517	
9	0	0	0	0	512	
10	0	0	0	0	510	
11	0	0	0	0	512	
12	0	0	0	0	499	
13	0	0	0	0	494	
14	0	0	0	0	499	
15	0	0	0	0	504	
0	0	0	0	0	508	
1	0	0	0	0	507	
2	0	0	0	0	510	
3	0	0	0	0	517	
4	0	0	0	0	512	
5	0	0	0	0	515	
6	0	0	0	0	514	
7	0	0	0	0	518	
8	0	0	0	0	508	
9	0	0	0	0	509	
10	0	0	0	0	514	
11	0	0	0	0	515	
12	0	0	0	0	513	
13	0	0	0	0	509	
14	0	0	0	0	499	
15	0	0	0	0	500	
0	0	0	0	0	513	
1	0	0	0	0	514	
2	0	0	0	0	505	
3	0	0	0	0	501	
4	0	0	0	0	507	
5	0	0	0	0	501	
6	0	0	0	0	499	
7	0	0	0	0	512	
8	0	0	0	0	517	
9	0	0	0	0	507	
10	0	0	0	0	511	
11	0	0	0	0	510	
12	0	0	0	0	512	
13	0	0	0	0	513	
14	0	0	0	0	510	
15	0	0	0	0	516	
0	0	0	0	0	521	
1	0	0	0	0	504	
2	0	0	0	0	502	
3	0	0	0	0	500	
4	0	0	0	0	500	
5	0	0	0	0	498	
6	0	0	0	0	504	
7	0	0	0	0	504	
8	0	0	0	0	508	
9	0	0	0	0	519	
10	0	0	0	0	527	
11	0	0	0	0	519	
12	0	0	0	0	521	
13	0	0	0	0	517	
14	0	0	0	0	512	
15	0	0	0	0	503	
0	0	0	0	0	499	
1	0	0	0	0	511	
2	0	0	0	0	507	
3	0	0	0	0	508	
4	0	0	0	0	511	
5	0	0	0	0	510	
6	0	0	0	0	504	
7	0	0	0	0	501	
8	0	0	0	0	498	
9	0	0	0	0	495	
10	0	0	0	0	505	
11	0	0	0	0	512	
12	0	0	0	0	507	
13	0	0	0	0	511	
14	0	0	0	0	512	
15	0	0	0	0	513	
0	0	0	0	0	519	
1	0	0	0	0	518	
2	0	0	0	0	517	
3	0	0	0	0	516	
4	0	0	0	0	515	
5	0	0	0	0	504	
6	0	0	0	0	495	
7	0	0	0	0	503	
8	0	0	0	0	509	
9	0	0	0	0	512	
10	0	0	0	0	508	
11	0	0	0	0	502	
12	0	0	0	0	500	
13	0	0	0	0	507	
14	0	0	0	0	520	
15	0	0	0	0	528	
0	0	0	0	0	512	
1	0	0	0	0	502	
2	0	0	0	0	499	
3	0	0	0	0	497	
4	0	0	0	0	510	
5	0	0	0	0	511	
6	0	0	0	0	518	
7	0	0	0	0	517	
8	0	0	0	0	514	
9	0	0	0	0	504	
10	0	0	0	0	504	
11	0	0	0	0	505	
12	0	0	0	0	502	
13	0	0	0	0	505	
14	0	0	0	0	506	
15	0	0	0	0	509	
0	0	0	0	0	512	
1	0	0	0	0	511	
2	0	0	0	0	508	
3	0	0	0	0	509	
4	0	0	0	0	508	
5	0	0	0	0	513	
6	0	0	0	0	516	
7	0	0	0	0	505	
8	0	0	0	0	500	
9	0	0	0	0	503	
10	0	0	0	0	508	
11	0	0	0	0	507	
12	0	0	0	0	517	
13	0	0	0	0	509	
14	0	0	0	0	503	
15	0	0	0	0	501	
0	0	0	0	0	504	
1	0	0	0	0	508	
2	0	0	0	0	505	
3	0	0	0	0	507	
4	0	0	0	0	510	
5	0	0	0	0	507	
6	0	0	0	0	509	
7	0	0	0	0	509	
8	0	0	0	0	513	
9	0	0	0	0	514	
10	0	0	0	0	511	
11	0	0	0	0	502	
12	0	0	0	0	501	
13	0	0	0	0	504	
14	0	0	0	0	511	
15	0	0	0	0	525	
0	0	0	0	0	524	
1	0	0	0	0	499	
2	0	0	0	0	502	
3	0	0	0	0	517	
4	0	0	0	0	516	
5	0	0	0	0	507	
6	0	0	0	0	515	
7	0	0	0	0	516	
8	0	0	0	0	511	
9	0	0	0	0	511	
10	0	0	0	0	502	
11	0	0	0	0	498	
12	0	0	0	0	496	
13	0	0	0	0	502	
14	0	0	0	0	513	
15	0	0	0	0	504	
0	0	0	0	0	507	
1	0	0	0	0	515	
2	0	0	0	0	510	
3	0	0	0	0	513	
4	0	0	0	0	512	
5	0	0	0	0	517	
6	0	0	0	0	507	
7	0	0	0	0	499	
8	0	0	0	0	504	
9	0	0	0	0	503	
10	0	0	0	0	504	
11	0	0	0	0	509	
12	0	0	0	0	508	
13	0	0	0	0	515	
14	0	0	0	0	513	
15	0	0	0	0	508	
0	0	0	0	0	502	
1	0	0	0	0	501	
2	0	0	0	0	506	
3	0	0	0	0	518	
4	0	0	0	0	506	
5	0	0	0	0	507	
6	0	0	0	0	513	
7	0	0	0	0	513	
8	0	0	0	0	518	
9	0	0	0	0	511	
10	0	0	0	0	506	
11	0	0	0	0	499	
12	0	0	0	0	497	
13	0	0	0	0	506	
14	0	0	0	0	514	
15	0	0	0	0	521	
0	0	0	0	0	514	
1	0	0	0	0	500	
2	0	0	0	0	496	
3	0	0	0	0	503	
4	0	0	0	0	511	
5	0	0	0	0	523	
6	0	0	0	0	518	
7	0	0	0	0	510	
8	0	0	0	0	503	
9	0	0	0	0	500	
10	0	0	0	0	500	
11	0	0	0	0	506	
12	0	0	0	0	505	
13	0	0	0	0	516	
14	0	0	0	0	519	
15	0	0	0	0	513	
0	0	0	0	0	498	
1	0	0	0	0	500	
2	0	0	0	0	509	
3	0	0	0	0	508	
4	0	0	0	0	507	
5	0	0	0	0	505	
6	0	0	0	0	509	
7	0	0	0	0	511	
8	0	0	0	0	512	
9	0	0	0	0	518	
10	0	0	0	0	505	
11	0	0	0	0	502	
12	0	0	0	0	512	
13	0	0	0	0	511	
14	0	0	0	0	510	
15	0	0	0	0	513	
0	0	0	0	0	512	
1	0	0	0	0	506	
2	0	0	0	0	500	
3	0	0	0	0	502	
4	0	0	0	0	504	
5	0	0	0	0	511	
6	0	0	0	0	515	
7	0	0	0	0	512	
8	0	0	0	0	509	
9	0	0	0	0	506	
10	0	0	0	0	508	
11	0	0	0	0	509	
12	0	0	0	0	505	
13	0	0	0	0	504	
14	0	0	0	0	500	
15	0	0	0	0	504	
0	0	0	0	0	516	
1	0	0	0	0	521	
2	0	0	0	0	522	
3	0	0	0	0	515	
4	0	0	0	0	511	
5	0	0	0	0	509	
6	0	0	0	0	503	
7	0	0	0	0	507	
8	0	0	0	0	500	
9	0	0	0	0	500	
10	0	0	0	0	503	
11	0	0	0	0	500	
12	0	0	0	0	502	
13	0	0	0	0	505	
14	0	0	0	0	506	
15	0	0	0	0	515	
0	0	0	0	0	526	
1	0	0	0	0	520	
2	0	0	0	0	511	
3	0	0	0	0	514	
4	0	0	0	0	510	
5	0	0	0	0	511	
6	0	0	0	0	507	
7	0	0	0	0	500	
8	0	0	0	0	502	
9	0	0	0	0	503	
10	0	0	0	0	500	
11	0	0	0	0	504	
12	0	0	0	0	510	
13	0	0	0	0	507	
14	0	0	0	0	508	
15	0	0	0	0	511	
0	0	0	0	0	513	
1	0	0	0	0	513	
2	0	0	0	0	514	
3	0	0	0	0	510	
4	0	0	0	0	510	
5	0	0	0	0	513	
6	0	0	0	0	505	
7	0	0	0	0	504	
8	0	0	0	0	502	
9	0	0	0	0	503	
10	0	0	0	0	514	
11	0	0	0	0	522	
12	0	0	0	0	518	
13	0	0	0	0	512	
14	0	0	0	0	505	
15	0	0	0	0	502	
0	0	0	0	0	505	
1	0	0	0	0	512	
2	0	0	0	0	510	
3	0	0	0	0	501	
4	0	0	0	0	501	
5	0	0	0	0	509	
6	0	0	0	0	507	
7	0	0	0	0	498	
8	0	0	0	0	501	
9	0	0	0	0	517	
10	0	0	0	0	523	
11	0	0	0	0	520	
12	0	0	0	0	508	
13	0	0	0	0	501	
14	0	0	0	0	499	
15	0	0	0	0	499	
0	0	0	0	0	505	
1	0	0	0	0	505	
2	0	0	0	0	513	
3	0	0	0	0	526	
4	0	0	0	0	519	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	506	
8	0	0	0	0	502	
9	0	0	0	0	504	
10	0	0	0	0	508	
11	0	0	0	0	505	
12	0	0	0	0	500	
13	0	0	0	0	504	
14	0	0	0	0	505	
15	0	0	0	0	511	
0	0	0	0	0	512	
1	0	0	0	0	513	
2	0	0	0	0	505	
3	0	0	0	0	505	
4	0	0	0	0	508	
5	0	0	0	0	507	
6	0	0	0	0	513	
7	0	0	0	0	514	
8	0	0	0	0	510	
9	0	0	0	0	508	
10	0	0	0	0	509	
11	0	0	0	0	511	
12	0	0	0	0	510	
13	0	0	0	0	508	
14	0	0	0	0	505	
15	0	0	0	0	507	
0	0	0	0	0	512	
1	0	0	0	0	508	
2	0	0	0	0	513	
3	0	0	0	0	520	
4	0	0	0	0	509	
5	0	0	0	0	509	
6	0	0	0	0	513	
7	0	0	0	0	503	
8	0	0	0	0	503	
9	0	0	0	0	502	
10	0	0	0	0	504	
11	0	0	0	0	512	
12	0	0	0	0	509	
13	0	0	0	0	505	
14	0	0	0	0	510	
15	0	0	0	0	509	
0	0	0	0	0	512	
1	0	0	0	0	499	
2	0	0	0	0	496	
3	0	0	0	0	503	
4	0	0	0	0	506	
5	0	0	0	0	516	
6	0	0	0	0	523	
7	0	0	0	0	524	
8	0	0	0	0	515	
9	0	0	0	0	516	
10	0	0	0	0	509	
11	0	0	0	0	502	
12	0	0	0	0	510	
13	0	0	0	0	504	
14	0	0	0	0	499	
15	0	0	0	0	508	
0	0	0	0	0	509	
1	0	0	0	0	510	
2	0	0	0	0	510	
3	0	0	0	0	506	
4	0	0	0	0	510	
5	0	0	0	0	503	
6	0	0	0	0	497	
7	0	0	0	0	505	
8	0	0	0	0	508	
9	0	0	0	0	507	
10	0	0	0	0	513	
11	0	0	0	0	519	
12	0	0	0	0	515	
13	0	0	0	0	507	
14	0	0	0	0	506	
15	0	0	0	0	503	
0	0	0	0	0	505	
1	0	0	0	0	509	
2	0	0	0	0	512	
3	0	0	0	0	513	
4	0	0	0	0	509	
5	0	0	0	0	504	
6	0	0	0	0	505	
7	0	0	0	0	513	
8	0	0	0	0	513	
9	0	0	0	0	509	
10	0	0	0	0	505	
11	0	0	0	0	502	
12	0	0	0	0	504	
13	0	0	0	0	508	
14	0	0	0	0	507	
15	0	0	0	0	511	
0	0	0	0	0	512	
1	0	0	0	0	514	
2	0	0	0	0	516	
3	0	0	0	0	517	
4	0	0	0	0	512	
5	0	0	0	0	508	
6	0	0	0	0	506	
7	0	0	0	0	509	
8	0	0	0	0	512	
9	0	0	0	0	514	
10	0	0	0	0	510	
11	0	0	0	0	504	
12	0	0	0	0	497	
13	0	0	0	0	499	
14	0	0	0	0	506	
15	0	0	0	0	500	
0	0	0	0	0	505	
1	0	0	0	0	511	
2	0	0	0	0	510	
3	0	0	0	0	516	
4	0	0	0	0	509	
5	0	0	0	0	515	
6	0	0	0	0	512	
7	0	0	0	0	507	
8	0	0	0	0	507	
9	0	0	0	0	515	
10	0	0	0	0	515	
11	0	0	0	0	518	
12	0	0	0	0	509	
13	0	0	0	0	505	
14	0	0	0	0	508	
15	0	0	0	0	513	
0	0	0	0	0	512	
1	0	0	0	0	507	
2	0	0	0	0	495	
3	0	0	0	0	495	
4	0	0	0	0	511	
5	0	0	0	0	508	
6	0	0	0	0	503	
7	0	0	0	0	508	
8	0	0	0	0	506	
9	0	0	0	0	514	
10	0	0	0	0	515	
11	0	0	0	0	514	
12	0	0	0	0	518	
13	0	0	0	0	515	
14	0	0	0	0	513	
15	0	0	0	0	510	
0	0	0	0	0	508	
1	0	0	0	0	504	
2	0	0	0	0	503	
3	0	0	0	0	505	
4	0	0	0	0	510	
5	0	0	0	0	507	
6	0	0	0	0	504	
7	0	0	0	0	503	
8	0	0	0	0	505	
9	0	0	0	0	504	
10	0	0	0	0	500	
11	0	0	0	0	503	
12	0	0	0	0	508	
13	0	0	0	0	511	
14	0	0	0	0	513	
15	0	0	0	0	515	
0	0	0	0	0	515	
1	0	0	0	0	518	
2	0	0	0	0	523	
3	0	0	0	0	516	
4	0	0	0	0	504	
5	0	0	0	0	496	
6	0	0	0	0	500	
7	0	0	0	0	503	
8	0	0	0	0	506	
9	0	0	0	0	511	
10	0	0	0	0	508	
11	0	0	0	0	507	
12	0	0	0	0	506	
13	0	0	0	0	512	
14	0	0	0	0	511	
15	0	0	0	0	506	
0	0	0	0	0	504	
1	0	0	0	0	499	
2	0	0	0	0	504	
3	0	0	0	0	508	
4	0	0	0	0	514	
5	0	0	0	0	520	
6	0	0	0	0	536	
7	0	0	0	0	513	
8	0	0	0	0	498	
9	0	0	0	0	500	
10	0	0	0	0	502	
11	0	0	0	0	503	
12	0	0	0	0	503	
13	0	0	0	0	504	
14	0	0	0	0	503	
15	0	0	0	0	513	
0	0	0	0	0	518	
1	0	0	0	0	511	
2	0	0	0	0	505	
3	0	0	0	0	507	
4	0	0	0	0	510	
5	0	0	0	0	512	
6	0	0	0	0	507	
7	0	0	0	0	504	
8	0	0	0	0	502	
9	0	0	0	0	503	
10	0	0	0	0	508	
11	0	0	0	0	511	
12	0	0	0	0	509	
13	0	0	0	0	507	
14	0	0	0	0	506	
15	0	0	0	0	510	
0	0	0	0	0	515	
1	0	0	0	0	509	
2	0	0	0	0	508	
3	0	0	0	0	510	
4	0	0	0	0	505	
5	0	0	0	0	504	
6	0	0	0	0	504	
7	0	0	0	0	511	
8	0	0	0	0	512	
9	0	0	0	0	515	
10	0	0	0	0	524	
11	0	0	0	0	509	
12	0	0	0	0	505	
13	0	0	0	0	512	
14	0	0	0	0	507	
15	0	0	0	0	499	
0	0	0	0	0	504	
1	0	0	0	0	507	
2	0	0	0	0	508	
3	0	0	0	0	503	
4	0	0	0	0	503	
5	0	0	0	0	508	
6	0	0	0	0	511	
7	0	0	0	0	510	
8	0	0	0	0	515	
9	0	0	0	0	512	
10	0	0	0	0	512	
11	0	0	0	0	515	
12	0	0	0	0	511	
13	0	0	0	0	505	
14	0	0	0	0	511	
15	0	0	0	0	505	
0	0	0	0	0	510	
1	0	0	0	0	515	
2	0	0	0	0	512	
3	0	0	0	0	508	
4	0	0	0	0	508	
5	0	0	0	0	502	
6	0	0	0	0	502	
7	0	0	0	0	503	
8	0	0	0	0	511	
9	0	0	0	0	508	
10	0	0	0	0	504	
11	0	0	0	0	508	
12	0	0	0	0	509	
13	0	0	0	0	510	
14	0	0	0	0	512	
15	0	0	0	0	506	
0	0	0	0	0	508	
1	0	0	0	0	508	
2	0	0	0	0	510	
3	0	0	0	0	508	
4	0	0	0	0	507	
5	0	0	0	0	513	
6	0	0	0	0	512	
7	0	0	0	0	508	
8	0	0	0	0	507	
9	0	0	0	0	511	
10	0	0	0	0	507	
11	0	0	0	0	504	
12	0	0	0	0	511	
13	0	0	0	0	512	
14	0	0	0	0	510	
15	0	0	0	0	505	
0	0	0	0	0	504	
1	0	0	0	0	502	
2	0	0	0	0	509	
3	0	0	0	0	508	
4	0	0	0	0	516	
5	0	0	0	0	519	
6	0	0	0	0	520	
7	0	0	0	0	515	
8	0	0	0	0	505	
9	0	0	0	0	506	
10	0	0	0	0	503	
11	0	0	0	0	505	
12	0	0	0	0	508	
13	0	0	0	0	508	
14	0	0	0	0	498	
15	0	0	0	0	502	
0	0	0	0	0	510	
1	0	0	0	0	505	
2	0	0	0	0	507	
3	0	0	0	0	510	
4	0	0	0	0	511	
5	0	0	0	0	515	
6	0	0	0	0	521	
7	0	0	0	0	511	
8	0	0	0	0	509	
9	0	0	0	0	507	
10	0	0	0	0	505	
11	0	0	0	0	506	
12	0	0	0	0	509	
13	0	0	0	0	512	
14	0	0	0	0	518	
15	0	0	0	0	513	
0	0	0	0	0	512	
1	0	0	0	0	500	
2	0	0	0	0	508	
3	0	0	0	0	500	
4	0	0	0	0	500	
5	0	0	0	0	510	
6	0	0	0	0	504	
7	0	0	0	0	506	
8	0	0	0	0	503	
9	0	0	0	0	503	
10	0	0	0	0	503	
11	0	0	0	0	509	
12	0	0	0	0	512	
13	0	0	0	0	510	
14	0	0	0	0	513	
15	0	0	0	0	518	
0	0	0	0	0	516	
1	0	0	0	0	512	
2	0	0	0	0	506	
3	0	0	0	0	505	
4	0	0	0	0	506	
5	0	0	0	0	511	
6	0	0	0	0	511	
7	0	0	0	0	506	
8	0	0	0	0	508	
9	0	0	0	0	504	
10	0	0	0	0	500	
11	0	0	0	0	507	
12	0	0	0	0	506	
13	0	0	0	0	505	
14	0	0	0	0	510	
15	0	0	0	0	525	
0	0	0	0	0	516	
1	0	0	0	0	508	
2	0	0	0	0	508	
3	0	0	0	0	511	
